일자,종가,대비,등락률,순자산가치(NAV),시가,고가,저가,거래량,거래대금,시가총액,순자산총액,상장좌수,기초지수_지수명,기초지수_종가,기초지수_대비,기초지수_등락률
"2022/06/24","31285","645","2.11","31268.47","30800","31410","30700","10451953","325856519060","4939901500000","5070182773283","157900000","코스피 200","312.07","6.62","2.17"
"2022/06/23","30640","250","-0.81","30606.73","30870","31160","30510","13143298","404487213435","4724688000000","4832802829792","154200000","코스피 200","305.45","2.63","-0.85"
"2022/06/22","30890","800","-2.52","30869.98","31805","31805","30890","10200813","317405821510","4662845500000","4760150724600","150950000","코스피 200","308.08","8.30","-2.62"
"2022/06/21","31690","180","0.57","31700.26","31680","31935","30725","7526326","238458111340","4667937000000","4785154037067","147300000","코스피 200","316.38","1.94","0.62"
"2022/06/20","31510","515","-1.61","31507.45","32240","32430","31265","9595269","302481414985","4622517000000","4641047486537","146700000","코스피 200","314.44","5.65","-1.77"
"2022/06/17","32025","240","-0.74","32072.47","31680","32105","31570","7291657","232812820095","4584378750000","4705031973865","143150000","코스피 200","320.09","2.16","-0.67"
"2022/06/16","32265","20","-0.06","32288.64","32695","32930","32220","9186440","298730620165","4563884250000","4622119414542","141450000","코스피 200","322.25","0.04","0.01"
"2022/06/15","32285","585","-1.78","32285.36","32805","32865","32080","10540450","340800068635","4563484750000","4566764121033","141350000","코스피 200","322.21","6.02","-1.83"
"2022/06/14","32870","130","-0.39","32886.56","32410","32955","32410","12194953","399596272215","4562356000000","4648515247275","138800000","코스피 200","328.23","1.65","-0.50"
"2022/06/13","33000","1210","-3.54","33050.57","33510","33610","33000","9434444","313023265635","4618350000000","4587419431885","139950000","코스피 200","329.88","12.01","-3.51"
"2022/06/10","34210","355","-1.03","34253.01","34295","34340","34070","4388043","150086003900","4787689500000","4793709363943","139950000","코스피 200","341.89","4.73","-1.36"
"2022/06/09","34565","105","-0.30","34726.55","34550","34695","34410","4675166","161703933305","4837371750000","4859980812572","139950000","코스피 200","346.62","0.40","0.12"
"2022/06/08","34670","75","0.22","34688.02","34620","34845","34590","3703196","128494878410","5094756500000","4854589095787","146950000","코스피 200","346.22","0.55","0.16"
"2022/06/07","34595","655","-1.86","34633.39","35080","35100","34525","3766658","130818528665","5220385500000","5089376388277","150900000","코스피 200","345.67","6.34","-1.80"
"2022/06/03","35250","195","0.56","35266.74","35355","35430","35165","6270309","221157119915","5430262500000","5321750629970","154050000","코스피 200","352.01","1.50","0.43"
"2022/06/02","35055","385","-1.09","35116.75","35240","35275","34980","5957733","209001199670","5260002750000","5409735964958","150050000","코스피 200","350.51","4.03","-1.14"
"2022/05/31","35440","140","0.40","35519.05","35240","35505","35075","5485464","194278166575","5191960000000","5329633474719","146500000","코스피 200","354.54","2.05","0.58"
"2022/05/30","35300","455","1.31","35315.86","35225","35340","35070","5384386","189973404340","5136150000000","5173773321908","145500000","코스피 200","352.49","4.45","1.28"
"2022/05/27","34845","365","1.06","34871.26","34835","34985","34790","5885635","205271035750","5110019250000","5073768127139","146650000","코스피 200","348.04","3.78","1.10"
"2022/05/26","34480","115","-0.33","34493.19","34595","34945","34355","6777076","234197488505","5080628000000","5058427027452","147350000","코스피 200","344.26","1.34","-0.39"
"2022/05/25","34595","145","0.42","34627.71","34660","34825","34430","6735545","233370095985","4910760250000","5102392868588","141950000","코스피 200","345.60","1.52","0.44"
"2022/05/24","34450","650","-1.85","34475.35","34950","35030","34450","5416640","187387240065","4802330000000","4893775800336","139400000","코스피 200","344.08","6.26","-1.79"
"2022/05/23","35100","115","0.33","35100.09","35135","35225","34915","5876025","206112707170","5031585000000","4892952813360","143350000","코스피 200","350.34","1.05","0.30"
"2022/05/20","34985","615","1.79","34995.43","34515","35025","34485","4661990","162813735335","4992359500000","5016595210744","142700000","코스피 200","349.29","6.05","1.76"
"2022/05/19","34370","500","-1.43","34391.69","34125","34450","34060","6054919","207904492160","4835859000000","4907694704513","140700000","코스피 200","343.24","5.10","-1.46"
"2022/05/18","34870","65","0.19","34900.93","34990","35145","34770","6376438","222530706835","4880056500000","4910560840796","139950000","코스피 200","348.34","0.81","0.23"
"2022/05/17","34805","335","0.97","34819.59","34525","34850","34520","3999458","139083458010","4815271750000","4873001621671","138350000","코스피 200","347.53","3.59","1.04"
"2022/05/16","34470","135","-0.39","34461.49","34850","34925","34395","7376786","254821293045","4789606500000","4767746716701","138950000","코스피 200","343.94","1.56","-0.45"
"2022/05/13","34605","800","2.37","34616.84","34010","34645","33990","5262557","181299729585","4723582500000","4810009764594","136500000","코스피 200","345.50","7.56","2.24"
"2022/05/12","33805","565","-1.64","33861.77","34020","34295","33785","7111368","241345187290","4573816500000","4622131930149","135300000","코스피 200","337.94","5.50","-1.60"
"2022/05/11","34370","5","-0.01","34409.83","34195","34420","34105","6549110","224892355070","4645105500000","4655649954317","135150000","코스피 200","343.44","0.23","-0.07"
"2022/05/10","34375","180","-0.52","34434.42","34295","34445","33855","7914490","270747316955","4656093750000","4653811726365","135450000","코스피 200","343.67","1.74","-0.50"
"2022/05/09","34555","330","-0.95","34607.82","34745","34910","34505","7164200","248055369010","4659741750000","4687629690021","134850000","코스피 200","345.41","3.59","-1.03"
"2022/05/06","34885","490","-1.39","34966.22","35010","35010","34785","6080928","212235576685","4843782250000","4715195147547","138850000","코스피 200","349.00","4.85","-1.37"
"2022/05/04","35375","85","0.24","35451.24","35450","35570","35245","5560940","196879498835","4844606250000","4922404999557","136950000","코스피 200","353.85","0.53","0.15"
"2022/05/03","35290","85","-0.24","35398.24","35380","35645","35290","5987778","212098594375","4723566500000","4847789156851","133850000","코스피 200","353.32","0.70","-0.20"
"2022/05/02","35375","135","-0.38","35468.98","35100","35435","35100","5834579","206382461730","4772087500000","4747522475269","134900000","코스피 200","354.02","1.06","-0.30"
"2022/04/29","35510","525","1.50","35574.58","35010","35540","34895","6267371","222071649675","4790299000000","4799010454871","134900000","코스피 200","355.08","4.92","1.41"
"2022/04/28","34985","345","1.00","35083.88","34850","34995","34575","6629596","231168680580","4719476500000","4732814782877","134900000","코스피 200","350.16","3.95","1.14"
"2022/04/27","35140","420","-1.18","34688.55","35080","35180","34850","4420137","154847003965","4895002000000","4679484847430","139300000","코스피 200","346.21","4.46","-1.27"
"2022/04/26","35560","150","0.42","35634.67","35555","35715","35500","2878893","102439778775","4983734000000","4963909124586","140150000","코스피 200","350.67","1.69","0.48"
"2022/04/25","35410","575","-1.60","35465.65","35595","35695","35395","6727922","238670879860","4845858500000","4970510152312","136850000","코스피 200","348.98","6.45","-1.81"
"2022/04/22","35985","400","-1.10","36110.43","36060","36095","35840","5189540","186773957545","4884963750000","4941712251987","135750000","코스피 200","355.43","3.59","-1.00"
"2022/04/21","36385","160","0.44","36468.56","36340","36585","36315","5716294","208318165585","4986564250000","4950607150171","137050000","코스피 200","359.02","1.50","0.42"
"2022/04/20","36225","30","-0.08","36318.75","36265","36310","35955","2807810","101378617750","5124026250000","4977484519289","141450000","코스피 200","357.52","0.16","0.04"
"2022/04/19","36255","420","1.17","36302.77","35980","36340","35970","3026251","109683676835","5318608500000","5135026979830","146700000","코스피 200","357.36","3.73","1.05"
"2022/04/18","35835","30","0.08","35929.14","35690","35950","35570","5517718","197850874110","5068860750000","5270804581788","141450000","코스피 200","353.63","0.21","-0.06"
"2022/04/15","35805","430","-1.19","35950.95","36000","36000","35730","6497906","232962709635","5077149000000","5085261995227","141800000","코스피 200","353.84","3.54","-0.99"
"2022/04/14","36235","205","-0.56","36304.45","36430","36430","36115","7430712","269499424115","5344662500000","5147971524702","147500000","코스피 200","357.38","1.62","-0.45"
"2022/04/13","36440","680","1.90","36464.18","35860","36470","35815","6828087","247874869655","5107066000000","5378466707104","140150000","코스피 200","359.00","6.68","1.90"
"2022/04/12","35760","340","-0.94","35799.63","35850","35990","35620","9639935","344745548485","4983156000000","5017318298087","139350000","코스피 200","352.32","3.46","-0.97"
"2022/04/11","36100","0","0.00","36144.00","35960","36240","35830","8974553","323527979430","5207425000000","5036666705491","144250000","코스피 200","355.78","0.23","-0.06"
"2022/04/08","36100","25","0.07","36165.45","36150","36195","35905","6370443","229818286855","5297675000000","5216866510631","146750000","코스피 200","356.01","0.28","0.08"
"2022/04/07","36075","480","-1.31","36139.57","36385","36385","35995","10234728","369723805935","5216445000000","5303482182106","144600000","코스피 200","355.73","5.28","-1.46"
"2022/04/06","36555","380","-1.03","36665.74","36700","36760","36530","5233744","191621772105","5316924750000","5301866285891","145450000","코스피 200","361.01","3.73","-1.02"
"2022/04/05","36935","35","-0.09","37039.12","37115","37160","36840","4490357","166007380805","5340801000000","5387339698342","144600000","코스피 200","364.74","0.20","-0.05"
"2022/04/04","36970","175","0.48","37059.47","36725","37005","36555","4646082","171426709690","5384680500000","5358800062058","145650000","코스피 200","364.94","1.75","0.48"
"2022/04/01","36795","285","-0.77","36883.98","36925","36930","36615","4077720","150060383640","5191774500000","5372151988457","141100000","코스피 200","363.19","2.42","-0.66"
"2022/03/31","37080","115","0.31","37126.11","36940","37230","36885","4502992","167044390500","4981698000000","5238494233704","134350000","코스피 200","365.61","1.11","0.30"
"2022/03/30","36965","130","0.35","37016.19","37080","37200","36890","4375540","161889560135","4851656250000","4973125752403","131250000","코스피 200","364.50","0.73","0.20"
"2022/03/29","36835","190","0.52","36862.35","36835","36995","36700","4225755","155559419275","4908263750000","4838183646719","133250000","코스피 200","363.77","1.71","0.47"
"2022/03/28","36645","25","0.07","36689.62","36500","36745","36300","4105327","150184043235","4959900750000","4888891798368","135350000","코스피 200","362.06","0.00","0.00"
"2022/03/25","36620","150","-0.41","36688.25","36930","36935","36545","4337330","159015146945","4817361000000","4965755255970","131550000","코스피 200","362.06","1.32","-0.36"
"2022/03/24","36770","170","-0.46","36823.44","36685","36780","36485","5749483","210975172495","4826062500000","4844123214415","131250000","코스피 200","363.38","1.46","-0.40"
"2022/03/23","36940","320","0.87","36969.88","36825","37090","36740","6119415","225957959290","4913020000000","4852297247439","133000000","코스피 200","364.84","3.18","0.88"
"2022/03/22","36620","330","0.91","36652.93","36290","36650","36265","4524529","165512268960","4841164000000","4874839618454","132200000","코스피 200","361.66","2.89","0.81"
"2022/03/21","36290","375","-1.02","36363.64","36850","36850","36250","5565648","202746578265","4888263000000","4807273747244","134700000","코스피 200","358.77","3.56","-0.98"
"2022/03/18","36665","80","0.22","36719.52","36485","36685","36405","4372507","159956105195","4982773500000","4946119051906","135900000","코스피 200","362.33","0.87","0.24"
"2022/03/17","36585","545","1.51","36634.26","36645","36860","36575","8279341","303768577070","5059705500000","4978595717259","138300000","코스피 200","361.46","5.37","1.51"
"2022/03/16","36040","530","1.49","36098.21","35880","36095","35615","5859523","210538502405","5034788000000","4992382908159","139700000","코스피 200","356.09","5.06","1.44"
